MouseID,Lifespan.Zsc
JAC_DO.0325,-0.9754899290000001
JAC_DO.0326,-0.864797557
JAC_DO.0327,-0.584810971
JAC_DO.0328,-0.8354966359999999
JAC_DO.0329,-0.22994425
JAC_DO.0331,-0.688992026
JAC_DO.0332,-1.017813483
JAC_DO.0333,0.15747905
JAC_DO.0334,-1.5191848119999998
JAC_DO.0335,-1.027580457
JAC_DO.0336,0.203058262
JAC_DO.0337,-0.405749782
JAC_DO.0338,0.13794510199999999
JAC_DO.0339,0.6230381420000001
JAC_DO.0340,-0.5001638629999999
JAC_DO.0341,0.541646692
JAC_DO.0342,0.22259220899999999
JAC_DO.0343,-0.216921618
JAC_DO.0344,0.414676031
JAC_DO.0345,-0.16157543300000002
JAC_DO.0346,-1.161062434
JAC_DO.0347,-0.047627403
JAC_DO.0348,0.063064968
JAC_DO.0349,0.056553652
JAC_DO.0350,0.652339063
JAC_DO.0351,-1.53871876
JAC_DO.0352,0.118411154
JAC_DO.0356,-0.581555313
JAC_DO.0357,-1.441049021
JAC_DO.0358,0.8411672259999999
JAC_DO.0359,-0.734571238
JAC_DO.0360,-0.8387522940000001
JAC_DO.0361,0.199802604
JAC_DO.0364,-2.0270674580000003
JAC_DO.0365,0.968137888
JAC_DO.0366,0.375608135
JAC_DO.0367,-0.155064117
JAC_DO.0368,0.281194053
JAC_DO.0369,-1.450815995
JAC_DO.0370,0.238870499
JAC_DO.0371,-2.036834432
JAC_DO.0372,-0.05088306099999999
JAC_DO.0373,-0.529464785
JAC_DO.0374,0.17375734
JAC_DO.0376,-1.623365868
JAC_DO.0377,-1.320589675
JAC_DO.0379,0.37886379299999995
JAC_DO.0381,-0.334125306
JAC_DO.0383,-2.059624038
JAC_DO.0384,0.88349078
JAC_DO.0385,-0.6434128139999999
JAC_DO.0386,-2.482859576
JAC_DO.0387,-0.20064332899999998
JAC_DO.0388,-2.4958822080000003
JAC_DO.0389,-0.16808674899999998
JAC_DO.0390,-1.57127534
JAC_DO.0391,-1.327100991
JAC_DO.0392,-0.66620242
JAC_DO.0393,-0.594577945
JAC_DO.0395,0.8639568320000001
JAC_DO.0396,-0.31784701600000004
JAC_DO.0397,-0.939677691
JAC_DO.0398,-1.561508366
JAC_DO.0399,0.9062803859999999
JAC_DO.0400,0.053297994
JAC_DO.0401,0.323517607
JAC_DO.0402,-0.018326481000000002
JAC_DO.0404,-0.933166375
JAC_DO.0405,-0.282034778
JAC_DO.0406,-1.5582527080000002
JAC_DO.0407,0.284449711
JAC_DO.0408,-0.988512561
JAC_DO.0409,-0.8810758470000001
JAC_DO.0410,0.102132864
JAC_DO.0411,-1.97497693
JAC_DO.0413,-0.656435446
JAC_DO.0414,0.424443004
JAC_DO.0415,-0.949444665
JAC_DO.0416,-0.42202807200000003
JAC_DO.0417,-0.672713736
JAC_DO.0418,-2.538205761
JAC_DO.0419,0.675128669
JAC_DO.0420,-0.6303901829999999
JAC_DO.0421,-0.412261098
JAC_DO.0422,-0.38296017600000004
JAC_DO.0424,-1.366168887
JAC_DO.0425,-2.587040631
JAC_DO.0427,0.150967734
JAC_DO.0428,-2.544717077
JAC_DO.0429,0.987671836
JAC_DO.0430,-1.16757375
JAC_DO.0432,-0.369937544
JAC_DO.0433,-2.564251025
JAC_DO.0434,-1.848006269
JAC_DO.0435,0.6262938
JAC_DO.0436,-2.42751339
JAC_DO.0437,-0.913632427
JAC_DO.0438,-0.6303901829999999
JAC_DO.0439,-1.141528486
JAC_DO.0440,-0.39598280799999996
JAC_DO.0441,0.128178128
JAC_DO.0443,-0.38947149200000003
JAC_DO.0444,1.632292117
JAC_DO.0445,-0.24622254
JAC_DO.0446,-0.031349113
JAC_DO.0447,-0.688992026
JAC_DO.0448,0.642572089
JAC_DO.0449,-0.16808674899999998
JAC_DO.0450,-0.793173082
JAC_DO.0451,-0.076928325
JAC_DO.0452,-0.125763195
JAC_DO.0453,0.645827747
JAC_DO.0454,-0.594577945
JAC_DO.0455,-0.26250083
JAC_DO.0457,-1.343379281
JAC_DO.0458,-1.418259415
JAC_DO.0460,-0.467607283
JAC_DO.0461,-0.25273385600000003
JAC_DO.0462,-2.127992855
JAC_DO.0463,-2.473092602
JAC_DO.0464,-2.1410154869999998
JAC_DO.0465,-1.346634939
JAC_DO.0467,-0.5099308370000001
JAC_DO.0468,-2.547972735
JAC_DO.0470,-0.646668472
JAC_DO.0474,0.694662617
JAC_DO.0477,-0.24622254
JAC_DO.0478,-2.0238118
JAC_DO.0479,-2.124737197
JAC_DO.0481,-1.187107698
JAC_DO.0483,-0.21366596
JAC_DO.0484,-1.737313897
JAC_DO.0485,-0.16808674899999998
JAC_DO.0486,-1.219664278
JAC_DO.0488,-0.467607283
JAC_DO.0490,-1.935909034
JAC_DO.0491,0.46676655799999994
JAC_DO.0492,0.238870499
JAC_DO.0493,0.23561484100000002
JAC_DO.0494,-0.6759693940000001
JAC_DO.0495,1.300215002
JAC_DO.0496,-1.222919936
JAC_DO.0497,0.352818529
JAC_DO.0498,-0.233199908
JAC_DO.0499,-0.591322287
JAC_DO.0500,-0.848519267
JAC_DO.0502,0.518857086
JAC_DO.0503,1.296959344
JAC_DO.0504,1.290448028
JAC_DO.0506,-0.28529043600000004
JAC_DO.0507,0.251893131
JAC_DO.0508,-1.564764024
JAC_DO.0509,-0.913632427
JAC_DO.0510,0.590481562
JAC_DO.0511,-0.916888085
JAC_DO.0512,-1.401981125
JAC_DO.0514,-0.190876355
JAC_DO.0515,0.232359183
JAC_DO.0516,-0.282034778
JAC_DO.0517,-0.965722955
JAC_DO.0520,-0.35691491200000003
JAC_DO.0522,0.20956957699999998
JAC_DO.0525,0.424443004
JAC_DO.0526,-1.4475603369999999
JAC_DO.0527,-0.435050703
JAC_DO.0528,-0.6303901829999999
JAC_DO.0529,-1.291288753
JAC_DO.0532,-1.48988389
JAC_DO.0537,-0.16808674899999998
JAC_DO.0539,-0.386215834
JAC_DO.0540,-2.271241807
JAC_DO.0541,-2.079157986
JAC_DO.0543,-0.7899174240000001
JAC_DO.0545,-1.333612307
JAC_DO.0548,-1.424770731
JAC_DO.0549,-0.37644886
JAC_DO.0550,-0.207154645
JAC_DO.0551,-0.825729662
JAC_DO.0552,-0.81270703
JAC_DO.0553,0.382119451
JAC_DO.0554,-2.593551947
JAC_DO.0558,0.261660105
JAC_DO.0560,0.261660105
JAC_DO.0562,0.860701174
JAC_DO.0563,-0.783406108
JAC_DO.0565,-1.15129546
JAC_DO.0567,-0.474118599
JAC_DO.0568,-2.1019475919999997
JAC_DO.0570,-0.783406108
JAC_DO.0571,-0.64992413
JAC_DO.0572,-1.115483222
JAC_DO.0573,-1.027580457
JAC_DO.0581,0.281194053
JAC_DO.0582,0.756520119
JAC_DO.0583,-1.994510878
JAC_DO.0584,-0.435050703
JAC_DO.0585,1.293703686
JAC_DO.0587,-1.6494111319999998
JAC_DO.0590,-0.7899174240000001
JAC_DO.0591,1.306726318
JAC_DO.0593,0.7695427509999999
JAC_DO.0595,-0.669458078
JAC_DO.0596,-0.513186495
