MouseID,Lifespan.Zsc
DEH_73.1,0.33002892300000003
DEH_73.2,1.8406542280000002
DEH_73.3,-1.8252166630000002
DEH_34.3,-0.106229247
DEH_67.3,-1.030836115
DEH_43.6,-1.301055727
DEH_43.7,0.082598916
DEH_43.8,-1.073159668
DEH_54.1,0.6783843270000001
DEH_54.2,2.231333186
DEH_125.1,0.385375109
DEH_125.2,1.293703686
DEH_125.3,1.000694468
DEH_4.1,-1.467094285
DEH_4.2,0.857445516
DEH_4.3,-0.9461890070000001
DEH_72.1,0.131433786
DEH_72.2,1.196033947
DEH_72.3,0.245381815
DEH_142.1,0.040275362
DEH_142.2,0.310494975
DEH_142.3,1.143943419
DEH_159.1,-0.825729662
DEH_159.3,0.22259220899999999
DEH_160.1,-0.36017057
DEH_160.2,0.36909681899999996
DEH_160.3,0.632805115
DEH_159.5,-0.20064332899999998
DEH_159.7,0.105388522
DEH_159.8,0.144456418
DEH_63.6,0.01097444
DEH_63.7,1.169988683
DEH_63.8,-0.64992413
DEH_35.6,0.896513412
DEH_35.7,-0.24622254
DEH_35.8,-0.7248042640000001
DEH_10.1,1.508577113
DEH_10.2,0.935581308
DEH_10.3,0.815121963
DEH_148.1,1.300215002
DEH_148.2,0.365841161
DEH_148.3,1.160221709
DEH_139.1,0.38863076700000004
DEH_139.2,1.752751462
DEH_139.3,1.7462401459999999
DEH_9.3,-1.9131194280000001
DEH_59.3,-0.106229247
DEH_123.3,-0.24622254
DEH_66.2,-1.581042314
DEH_66.3,1.026739732
DEH_30.3,1.0137171
DEH_123.6,0.36909681899999996
DEH_123.7,1.251380133
DEH_123.8,0.014230098
DEH_118.3,0.251893131
DEH_26.3,0.658850379
DEH_5.6,-0.73131558
DEH_5.7,1.8634438340000001
DEH_5.8,0.8379115690000001
DEH_69.6,-0.25273385600000003
DEH_69.8,0.030508387999999997
DEH_13.1,-0.5750439970000001
DEH_13.2,1.83739857
DEH_13.3,0.587225904
DEH_60.1,0.8379115690000001
DEH_60.2,0.688151301
DEH_60.3,0.811866305
DEH_133.1,0.427698662
DEH_133.2,0.880235122
DEH_133.3,-0.369937544
DEH_161.1,-0.39272715
DEH_161.2,0.925814334
DEH_161.3,0.10864418
DEH_166.1,1.306726318
DEH_166.2,0.642572089
DEH_166.3,0.098877206
DEH_19.2,0.93232565
DEH_19.3,1.8634438340000001
DEH_25.6,0.375608135
DEH_36.2,0.362585503
DEH_36.3,0.860701174
DEH_143.6,-0.0020481920000000003
DEH_56.3,-0.627134525
DEH_86.1,0.47653353200000004
DEH_86.2,0.8379115690000001
DEH_86.3,0.258404447
DEH_80.1,0.37886379299999995
DEH_80.2,0.730474855
DEH_80.3,0.261660105
DEH_14.1,-0.073672667
DEH_14.2,1.681126986
DEH_14.3,-0.757360844
DEH_136.1,-0.011815165
DEH_146.1,0.8086106470000001
DEH_146.2,0.326773265
DEH_146.3,-0.588066629
DEH_155.1,-0.718292948
DEH_155.2,0.414676031
DEH_155.3,-0.767127818
DEH_138.3,0.987671836
DEH_22.3,-0.282034778
DEH_22.5,-0.096462273
DEH_100.6,0.19003563
DEH_135.6,-0.74759387
DEH_7.6,0.20631392
DEH_7.7,1.140687761
DEH_7.8,0.7727984090000001
DEH_7.9,-0.477374257
DEH_1.6,-0.063905693
DEH_1.7,1.476020533
DEH_8.6,0.44723261
DEH_17.6,0.968137888
DEH_8.7,0.580714588
DEH_8.8,0.7207078809999999
DEH_8.9,-1.327100991
DEH_17.7,-0.233199908
DEH_17.8,0.24212615699999998
DEH_17.9,1.326260266
DEH_87.6,1.703916592
DEH_88.6,-0.35691491200000003
DEH_88.7,0.961626572
DEH_88.8,-0.448073335
DEH_102.4,-0.031349113
DEH_102.6,0.9062803859999999
DEH_102.8,-0.16808674899999998
DEH_102.9,-0.32435833199999997
DEH_140.6,0.258404447
DEH_140.7,-2.043345748
DEH_140.8,-0.25924517199999997
DEH_130.6,0.8183776209999999
DEH_130.7,-0.171342407
DEH_130.8,1.231846185
DEH_122.6,0.47978919
DEH_122.7,-0.29505741
DEH_122.8,1.7299618559999999
DEH_15.6,0.362585503
DEH_15.7,0.903024728
DEH_15.8,0.317006291
DEH_20.7,0.0760876
DEH_20.8,-0.3113357
DEH_20.9,0.688151301
DEH_22.1,-0.106229247
DEH_147.6,-0.288546094
DEH_147.7,0.688151301
DEH_147.8,-0.21041030300000002
DEH_149.6,0.427698662
DEH_149.7,0.017485756
DEH_149.8,0.7434974870000001
DEH_149.9,0.564436298
DEH_92.6,0.5709476139999999
DEH_92.7,-0.526209127
DEH_92.8,-0.431795045
DEH_18.6,0.7890766990000001
DEH_18.7,1.873210808
DEH_18.8,-0.6434128139999999
DEH_23.6,0.5058344539999999
DEH_23.7,1.9383239669999999
DEH_23.8,-0.63364584
DEH_45.6,-1.245709542
DEH_45.7,1.153710393
DEH_45.8,-0.529464785
DEH_46.6,0.580714588
DEH_46.7,0.44397695200000004
DEH_46.8,-2.2224069369999997
DEH_107.6,1.2578914490000002
DEH_107.7,1.73972883
DEH_107.8,0.238870499
DEH_57.6,1.713683566
DEH_57.7,1.0039501259999999
DEH_31.6,-0.9722342709999999
DEH_31.7,1.713683566
DEH_31.8,-1.828472321
DEH_32.6,0.22584786699999998
DEH_32.7,-1.789404425
DEH_32.8,0.49606748
DEH_110.2,-1.138272828
DEH_79.3,0.671873011
DEH_3.3,-1.148039802
DEH_39.3,1.345794214
DEH_105.2,-0.005303849
DEH_105.3,-1.92614206
DEH_138.5,-1.724291265
DEH_108.5,1.30347066
DEH_126.1,1.117898155
DEH_92.5,0.518857086
DEH_94.5,-1.642899816
DEH_158.1,0.02725273
DEH_158.2,0.756520119
DEH_158.3,0.264915763
DEH_162.1,0.290961027
DEH_162.2,1.0072057840000002
DEH_162.3,-0.083439641
DEH_163.1,-0.216921618
DEH_163.3,0.46676655799999994
DEH_165.1,1.736473172
DEH_27.1,-0.522953469
DEH_27.2,1.189522631
DEH_27.3,-0.8159626879999999
DEH_119.1,1.117898155
DEH_119.2,0.313750633
DEH_119.3,0.066320626
DEH_28.4,-0.125763195
DEH_28.5,0.40165339899999997
DEH_28.6,-1.701501659
DEH_42.1,-0.19738767100000001
DEH_26.4,1.462997902
DEH_85.6,1.309981976
DEH_85.7,1.056040653
DEH_85.8,0.098877206
DEH_38.2,1.847165544
DEH_38.3,1.752751462
DEH_38.4,-0.005303849
DEH_38.5,-0.503419521
DEH_38.6,1.183011315
DEH_41.4,-0.187620697
DEH_41.5,0.49932313799999994
DEH_41.6,0.251893131
DEH_54.3,1.4467196119999999
DEH_54.4,0.44397695200000004
DEH_54.5,1.130920787
DEH_54.6,-0.571788339
DEH_4.4,-0.627134525
DEH_4.5,0.509090112
DEH_4.6,1.023484074
DEH_118.4,0.531879718
DEH_141.3,0.4635109
DEH_131.3,0.668617353
DEH_136.2,-0.802940056
DEH_121.1,1.4206743480000001
DEH_121.2,0.167246024
DEH_121.3,-0.054138719
DEH_57.4,-0.109484905
DEH_88.4,-0.242966882
DEH_6.4,-0.819218346
DEH_16.2,-0.6434128139999999
DEH_16.3,-0.39272715
DEH_12.2,0.27142707899999996
DEH_62.3,-1.743825213
DEH_9.4,-1.323845333
DEH_9.5,0.199802604
DEH_9.6,1.814608964
DEH_10.7,-0.080183983
DEH_10.8,-2.134504171
DEH_10.9,-0.76387216
DEH_146.4,-1.4475603369999999
DEH_146.5,-0.233199908
DEH_146.6,0.030508387999999997
DEH_148.4,-0.047627403
DEH_148.5,1.231846185
DEH_148.6,0.688151301
DEH_150.7,-1.063392694
DEH_150.8,0.45699958399999996
DEH_150.9,-0.744338212
DEH_151.4,0.41142037299999995
DEH_151.5,1.091852891
DEH_151.6,1.2741697379999999
DEH_143.6,0.144456418
DEH_143.7,0.665361695
DEH_101.5,-0.457840309
DEH_101.6,0.349562871
DEH_101.7,1.3978847419999998
DEH_101.8,-0.037860429
DEH_162.4,0.177012998
DEH_162.5,1.290448028
DEH_162.6,0.085854574
DEH_161.4,-0.21041030300000002
DEH_161.5,1.290448028
DEH_161.6,-0.802940056
DEH_36.6,0.43095432
DEH_36.7,1.462997902
DEH_36.8,0.847678542
DEH_66.4,-0.942933349
DEH_66.5,1.173244341
DEH_66.6,0.0012074660000000001
DEH_1.4,1.104875523
DEH_1.5,1.35230553
DEH_1.6,-1.288033095
DEH_1.7,0.261660105
DEH_51.6,1.293703686
DEH_51.7,-1.076415326
DEH_51.8,0.43095432
DEH_91.6,-0.19413201300000002
DEH_91.7,-0.158319775
DEH_91.8,0.079343258
DEH_96.7,-0.480629915
DEH_96.8,-0.16808674899999998
DEH_96.9,1.114642497
DEH_109.1,-1.2424538840000001
DEH_109.2,-0.353659254
DEH_109.3,-0.806195714
DEH_110.3,0.10864418
DEH_119.5,0.987671836
DEH_19.7,1.489043165
DEH_119.7,-1.222919936
DEH_80.6,1.4011404
DEH_80.7,0.668617353
DEH_80.8,1.8764664659999999
DEH_90.6,1.251380133
DEH_90.7,1.342538556
DEH_90.8,1.638803433
DEH_47.6,0.815121963
DEH_47.7,1.586712905
DEH_47.8,2.263889766
DEH_70.6,-0.6238788670000001
DEH_70.7,1.196033947
DEH_70.8,0.365841161
DEH_83.6,0.121666812
DEH_83.7,-1.066648352
DEH_83.8,-0.3113357
DEH_112.4,-1.948931666
DEH_112.5,0.59373722
DEH_112.6,-2.1149702230000003
DEH_37.4,-1.870795875
DEH_37.5,1.2741697379999999
DEH_37.6,0.9095360440000001
DEH_103.4,0.886746438
DEH_103.6,-0.321102674
DEH_35.4,0.163990366
DEH_35.5,1.9448352830000002
DEH_35.9,-0.399238466
DEH_138.7,-0.542487417
DEH_138.9,0.7337305129999999
DEH_131.4,-0.711781632
DEH_131.5,1.606246853
DEH_131.6,-1.600576262
DEH_87.7,-0.923399401
DEH_87.8,0.414676031
DEH_87.9,-0.64992413
DEH_144.4,-0.242966882
DEH_144.5,1.300215002
DEH_144.6,0.004463124000000001
DEH_14.5,0.053297994
DEH_14.6,-0.093206615
DEH_14.7,-0.174598065
DEH_158.4,-2.235429569
DEH_158.5,-0.12901885300000002
DEH_160.4,0.004463124000000001
DEH_160.5,1.156966051
DEH_155.4,-1.392214151
DEH_155.5,0.404909057
DEH_155.6,1.000694468
DEH_166.4,0.13794510199999999
DEH_166.5,1.524855403
DEH_166.6,1.528111061
DEH_116.4,1.38486211
DEH_116.5,-0.008559507
DEH_116.6,0.645827747
DEH_120.7,-0.923399401
DEH_120.8,-0.089950957
DEH_120.9,-0.125763195
DEH_145.4,-2.176827725
DEH_145.5,-0.636901498
DEH_145.6,0.33002892300000003
DEH_75.7,0.300728001
DEH_75.8,-2.206128647
DEH_75.9,-0.9266550590000001
DEH_40.6,1.459742244
DEH_40.7,1.547645009
DEH_40.8,0.7076852490000001
DEH_98.4,0.343051555
DEH_98.5,-0.073672667
DEH_98.6,-1.486628232
DEH_129.4,0.34630721299999995
DEH_129.5,0.7988436729999999
DEH_129.6,-0.7703834759999999
DEH_142.4,-0.171342407
DEH_142.5,1.762518436
DEH_154.6,0.098877206
DEH_154.7,0.36909681899999996
DEH_154.8,1.117898155
DEH_136.3,1.632292117
DEH_135.7,-0.096462273
DEH_135.8,0.603504194
DEH_135.9,1.104875523
DEH_55.4,-0.9592116390000001
DEH_55.5,1.235101843
DEH_55.9,-0.516442153
DEH_59.4,1.563923299
DEH_123.4,0.255148789
DEH_123.5,1.023484074
DEH_126.2,1.300215002
DEH_126.3,-0.9364220329999999
DEH_97.8,1.010461442
DEH_97.9,0.069576284
DEH_97.10,0.668617353
DEH_63.4,-0.832240978
DEH_63.5,2.315980293
DEH_63.9,0.701173933
DEH_64.4,0.522112744
DEH_64.5,-0.825729662
DEH_74.6,-0.9461890070000001
DEH_74.7,1.2383575009999999
DEH_79.6,0.8183776209999999
DEH_79.7,1.280681054
DEH_79.8,0.51234577
DEH_132.6,0.756520119
DEH_132.7,2.302957662
DEH_132.8,0.326773265
DEH_106.4,-0.441562019
DEH_106.5,-2.320076676
DEH_106.6,-1.307567043
DEH_82.4,-0.37644886
DEH_82.5,0.030508387999999997
DEH_82.6,0.580714588
DEH_22.6,0.382119451
DEH_22.7,1.3620725040000001
DEH_22.8,-0.207154645
DEH_28.7,0.57745893
DEH_28.8,0.9290699920000001
DEH_28.9,0.912791702
DEH_42.2,-2.030323116
DEH_43.9,0.258404447
DEH_43.10,0.746753145
DEH_6.5,-1.512673496
DEH_6.6,-1.441049021
DEH_6.7,-0.516442153
DEH_61.4,0.52862406
DEH_61.5,1.183011315
DEH_157.4,0.8932577540000001
DEH_157.5,1.296959344
DEH_157.6,-0.474118599
DEH_49.5,-0.627134525
DEH_49.6,-0.0020481920000000003
DEH_52.4,-1.4540716530000002
DEH_52.5,1.04627368
DEH_52.6,1.41741869
DEH_124.6,-0.640157156
DEH_124.7,1.0169727579999999
DEH_12.3,0.968137888
DEH_12.4,-0.7703834759999999
DEH_12.5,-0.68248071
DEH_12.6,0.535135376
DEH_67.6,-0.640157156
DEH_67.7,1.4792761909999999
DEH_67.8,1.033251048
DEH_163.4,0.160734708
DEH_163.5,-0.9266550590000001
DEH_163.6,0.056553652
DEH_165.2,0.349562871
DEH_165.3,0.8704681479999999
DEH_115.4,1.580201589
DEH_133.4,0.5058344539999999
DEH_133.5,0.09236589
DEH_139.4,-1.987999562
DEH_139.5,-0.093206615
DEH_139.6,1.088597233
DEH_30.4,0.49606748
DEH_39.6,-1.226175594
DEH_39.7,1.1374321029999999
DEH_39.8,1.1374321029999999
DEH_68.6,0.13794510199999999
DEH_68.7,1.505321455
DEH_68.8,-0.672713736
DEH_85.9,0.938836966
DEH_85.10,1.023484074
DEH_85.11,1.02999539
DEH_16.4,-0.516442153
DEH_16.5,1.049529337
DEH_16.6,-2.069391012
DEH_143.8,-0.275523462
DEH_143.9,0.212825235
DEH_143.10,1.4792761909999999
DEH_143.11,-1.799171399
DEH_117.4,1.782052384
DEH_117.5,1.765774094
DEH_117.6,1.596479879
DEH_113.6,0.118411154
DEH_60.4,0.795588015
DEH_60.5,-1.23268691
DEH_60.6,-1.9131194280000001
DEH_78.7,0.93232565
DEH_78.8,0.93232565
DEH_78.9,-1.226175594
DEH_69.4,0.082598916
DEH_69.6,-1.753592187
DEH_81.6,-0.669458078
DEH_81.7,1.697405276
DEH_81.8,0.434209978
DEH_93.6,-0.142041485
DEH_93.7,0.681639985
DEH_93.8,1.205800921
DEH_94.6,-0.412261098
DEH_94.7,1.7755410680000001
DEH_94.8,-1.385702835
DEH_99.5,0.57745893
DEH_99.6,1.056040653
DEH_99.7,-0.135530169
DEH_71.7,-1.9391646919999999
DEH_71.8,1.020228416
DEH_71.9,-0.526209127
DEH_152.1,0.5579249820000001
DEH_152.2,1.0820859170000001
DEH_118.5,1.4011404
DEH_118.6,0.600248536
DEH_13.4,-0.5001638629999999
DEH_13.5,1.9806475209999999
DEH_108.6,1.524855403
DEH_108.7,1.82112028
DEH_108.8,-2.440536022
DEH_159.4,-0.487141231
DEH_159.6,1.0137171
DEH_160.6,1.7918193580000001
DEH_128.7,-1.252220858
DEH_128.8,2.172731342
DEH_128.9,1.1276651290000002
DEH_29.7,0.261660105
DEH_29.8,0.554669324
DEH_29.9,-1.203385988
DEH_127.8,-1.196874672
DEH_127.9,0.199802604
DEH_100.7,-0.640157156
DEH_100.8,1.7494958040000002
DEH_19.8,0.408164715
DEH_26.5,-0.542487417
DEH_38.7,0.987671836
DEH_38.8,-2.469836944
DEH_38.9,1.235101843
DEH_53.1,0.99743881
DEH_53.3,1.700660934
DEH_56.7,-0.659691104
DEH_56.8,1.023484074
DEH_56.9,-1.001535193
DEH_72.4,1.176499999
DEH_72.5,0.750008803
DEH_72.6,-0.021582139
DEH_110.4,0.4635109
DEH_110.5,2.250867134
DEH_110.6,0.522112744
DEH_121.4,-0.366681886
DEH_121.5,-2.463325628
DEH_121.6,-0.38296017600000004
DEH_105.4,-1.346634939
DEH_105.5,1.28719237
DEH_105.6,-1.141528486
DEH_65.4,-0.27877912
DEH_65.5,0.391886425
DEH_65.6,0.9095360440000001
DEH_73.4,0.30398365899999996
DEH_73.5,-2.466581286
DEH_73.6,1.5411336930000001
DEH_89.4,-1.1122275640000001
DEH_89.5,0.9095360440000001
DEH_89.6,-0.17785372300000002
DEH_34.4,0.437465636
DEH_34.5,0.37886379299999995
DEH_34.6,0.9746492040000001
DEH_158.6,-0.448073335
DEH_142.6,0.860701174
DEH_4.7,-0.26250083
DEH_4.8,1.456486586
DEH_4.9,-0.12901885300000002
DEH_30.6,0.30398365899999996
DEH_42.3,-0.610856235
DEH_43.11,0.460255242
DEH_54.7,-0.744338212
DEH_59.5,-0.330869648
DEH_64.6,-0.939677691
DEH_123.9,-1.408492441
DEH_61.7,0.49606748
DEH_50.4,-0.187620697
DEH_50.5,0.017485756
DEH_50.6,-0.962467297
DEH_104.4,-0.34389228
DEH_104.5,-0.275523462
DEH_2.5,-0.36017057
DEH_2.6,1.508577113
DEH_20.2,1.166733025
DEH_54.9,2.0034371269999998
DEH_59.6,0.115155496
DEH_124.8,0.359329845
DEH_118.7,-0.174598065
DEH_77.6,-0.29505741
DEH_77.7,0.248637473
DEH_133.6,1.1374321029999999
DEH_141.4,-1.405236783
DEH_141.6,0.668617353
DEH_95.4,-0.923399401
DEH_95.5,0.281194053
DEH_95.6,0.671873011
DEH_100.5,-0.9754899290000001
DEH_127.10,0.118411154
DEH_113.7,-0.054138719
DEH_164.6,-0.27877912
DEH_152.3,0.46676655799999994
DEH_159.9,0.072831942
DEH_153.6,0.105388522
DEH_153.7,1.218823553
DEH_153.8,0.541646692
DEH_41.7,-0.848519267
DEH_41.8,-1.5354631019999998
DEH_5.9,0.922558676
DEH_5.10,0.945348282
DEH_5.11,1.8015863319999998
DEH_109.4,-0.16483109099999999
DEH_109.5,-0.25924517199999997
DEH_109.6,-0.25924517199999997
DEH_11.4,1.059296311
DEH_104.6,1.4467196119999999
DEH_114.8,1.2220792109999998
DEH_125.4,-1.320589675
DEH_125.5,1.70717225
DEH_125.6,0.746753145
DEH_74.8,-1.52244047
